0,sub_region_1,country,date,humidity,sun_hour,temp
606,Australian Capital Territory,Australia,05/02/20,58,11.6,32
607,From Diamond Princess,Australia,05/02/20,58,11.6,32
608,New South Wales,Australia,05/02/20,58,11.6,32
609,Northern Territory,Australia,05/02/20,58,11.6,32
610,Queensland,Australia,05/02/20,58,11.6,32
611,South Australia,Australia,05/02/20,58,11.6,32
612,Tasmania,Australia,05/02/20,58,11.6,32
613,Victoria,Australia,05/02/20,58,11.6,32
614,Western Australia,Australia,05/02/20,58,11.6,32
615,Australian Capital Territory,Australia,06/02/20,69,8.1,25
616,From Diamond Princess,Australia,06/02/20,69,8.1,25
617,New South Wales,Australia,06/02/20,69,8.1,25
618,Northern Territory,Australia,06/02/20,69,8.1,25
619,Queensland,Australia,06/02/20,69,8.1,25
620,South Australia,Australia,06/02/20,69,8.1,25
621,Tasmania,Australia,06/02/20,69,8.1,25
622,Victoria,Australia,06/02/20,69,8.1,25
623,Western Australia,Australia,06/02/20,69,8.1,25
624,Australian Capital Territory,Australia,07/02/20,82,8.1,18
625,From Diamond Princess,Australia,07/02/20,82,8.1,18
626,New South Wales,Australia,07/02/20,82,8.1,18
627,Northern Territory,Australia,07/02/20,82,8.1,18
628,Queensland,Australia,07/02/20,82,8.1,18
629,South Australia,Australia,07/02/20,82,8.1,18
630,Tasmania,Australia,07/02/20,82,8.1,18
631,Victoria,Australia,07/02/20,82,8.1,18
632,Western Australia,Australia,07/02/20,82,8.1,18
633,Australian Capital Territory,Australia,08/02/20,78,6.9,21
634,From Diamond Princess,Australia,08/02/20,78,6.9,21
635,New South Wales,Australia,08/02/20,78,6.9,21
636,Northern Territory,Australia,08/02/20,78,6.9,21
637,Queensland,Australia,08/02/20,78,6.9,21
638,South Australia,Australia,08/02/20,78,6.9,21
639,Tasmania,Australia,08/02/20,78,6.9,21
640,Victoria,Australia,08/02/20,78,6.9,21
641,Western Australia,Australia,08/02/20,78,6.9,21
642,Australian Capital Territory,Australia,09/02/20,78,6.9,17
643,From Diamond Princess,Australia,09/02/20,78,6.9,17
644,New South Wales,Australia,09/02/20,78,6.9,17
645,Northern Territory,Australia,09/02/20,78,6.9,17
646,Queensland,Australia,09/02/20,78,6.9,17
647,South Australia,Australia,09/02/20,78,6.9,17
648,Tasmania,Australia,09/02/20,78,6.9,17
649,Victoria,Australia,09/02/20,78,6.9,17
650,Western Australia,Australia,09/02/20,78,6.9,17
651,Australian Capital Territory,Australia,10/02/20,84,6.9,26
652,From Diamond Princess,Australia,10/02/20,84,6.9,26
653,New South Wales,Australia,10/02/20,84,6.9,26
654,Northern Territory,Australia,10/02/20,84,6.9,26
655,Queensland,Australia,10/02/20,84,6.9,26
656,South Australia,Australia,10/02/20,84,6.9,26
657,Tasmania,Australia,10/02/20,84,6.9,26
658,Victoria,Australia,10/02/20,84,6.9,26
659,Western Australia,Australia,10/02/20,84,6.9,26
660,Australian Capital Territory,Australia,11/02/20,73,8,26
661,From Diamond Princess,Australia,11/02/20,73,8,26
662,New South Wales,Australia,11/02/20,73,8,26
663,Northern Territory,Australia,11/02/20,73,8,26
664,Queensland,Australia,11/02/20,73,8,26
665,South Australia,Australia,11/02/20,73,8,26
666,Tasmania,Australia,11/02/20,73,8,26
667,Victoria,Australia,11/02/20,73,8,26
668,Western Australia,Australia,11/02/20,73,8,26
669,Australian Capital Territory,Australia,12/02/20,73,11.6,27
670,From Diamond Princess,Australia,12/02/20,73,11.6,27
671,New South Wales,Australia,12/02/20,73,11.6,27
672,Northern Territory,Australia,12/02/20,73,11.6,27
673,Queensland,Australia,12/02/20,73,11.6,27
674,South Australia,Australia,12/02/20,73,11.6,27
675,Tasmania,Australia,12/02/20,73,11.6,27
676,Victoria,Australia,12/02/20,73,11.6,27
677,Western Australia,Australia,12/02/20,73,11.6,27
678,Australian Capital Territory,Australia,13/02/20,86,6.8,22
679,From Diamond Princess,Australia,13/02/20,86,6.8,22
680,New South Wales,Australia,13/02/20,86,6.8,22
681,Northern Territory,Australia,13/02/20,86,6.8,22
682,Queensland,Australia,13/02/20,86,6.8,22
683,South Australia,Australia,13/02/20,86,6.8,22
684,Tasmania,Australia,13/02/20,86,6.8,22
685,Victoria,Australia,13/02/20,86,6.8,22
686,Western Australia,Australia,13/02/20,86,6.8,22
687,Australian Capital Territory,Australia,14/02/20,72,9.2,28
688,From Diamond Princess,Australia,14/02/20,72,9.2,28
689,New South Wales,Australia,14/02/20,72,9.2,28
690,Northern Territory,Australia,14/02/20,72,9.2,28
691,Queensland,Australia,14/02/20,72,9.2,28
692,South Australia,Australia,14/02/20,72,9.2,28
693,Tasmania,Australia,14/02/20,72,9.2,28
694,Victoria,Australia,14/02/20,72,9.2,28
695,Western Australia,Australia,14/02/20,72,9.2,28
696,Australian Capital Territory,Australia,15/02/20,77,6.6,27
697,From Diamond Princess,Australia,15/02/20,77,6.6,27
698,New South Wales,Australia,15/02/20,77,6.6,27
699,Northern Territory,Australia,15/02/20,77,6.6,27
700,Queensland,Australia,15/02/20,77,6.6,27
701,South Australia,Australia,15/02/20,77,6.6,27
702,Tasmania,Australia,15/02/20,77,6.6,27
703,Victoria,Australia,15/02/20,77,6.6,27
704,Western Australia,Australia,15/02/20,77,6.6,27
705,Australian Capital Territory,Australia,16/02/20,82,6.6,23
706,From Diamond Princess,Australia,16/02/20,82,6.6,23
707,New South Wales,Australia,16/02/20,82,6.6,23
708,Northern Territory,Australia,16/02/20,82,6.6,23
709,Queensland,Australia,16/02/20,82,6.6,23
710,South Australia,Australia,16/02/20,82,6.6,23
711,Tasmania,Australia,16/02/20,82,6.6,23
712,Victoria,Australia,16/02/20,82,6.6,23
713,Western Australia,Australia,16/02/20,82,6.6,23
714,Australian Capital Territory,Australia,17/02/20,80,6.6,26
715,From Diamond Princess,Australia,17/02/20,80,6.6,26
716,New South Wales,Australia,17/02/20,80,6.6,26
717,Northern Territory,Australia,17/02/20,80,6.6,26
718,Queensland,Australia,17/02/20,80,6.6,26
719,South Australia,Australia,17/02/20,80,6.6,26
720,Tasmania,Australia,17/02/20,80,6.6,26
721,Victoria,Australia,17/02/20,80,6.6,26
722,Western Australia,Australia,17/02/20,80,6.6,26
723,Australian Capital Territory,Australia,18/02/20,68,9.1,29
724,From Diamond Princess,Australia,18/02/20,68,9.1,29
725,New South Wales,Australia,18/02/20,68,9.1,29
726,Northern Territory,Australia,18/02/20,68,9.1,29
727,Queensland,Australia,18/02/20,68,9.1,29
728,South Australia,Australia,18/02/20,68,9.1,29
729,Tasmania,Australia,18/02/20,68,9.1,29
730,Victoria,Australia,18/02/20,68,9.1,29
731,Western Australia,Australia,18/02/20,68,9.1,29
732,Australian Capital Territory,Australia,19/02/20,62,7.8,20
733,From Diamond Princess,Australia,19/02/20,62,7.8,20
734,New South Wales,Australia,19/02/20,62,7.8,20
735,Northern Territory,Australia,19/02/20,62,7.8,20
736,Queensland,Australia,19/02/20,62,7.8,20
737,South Australia,Australia,19/02/20,62,7.8,20
738,Tasmania,Australia,19/02/20,62,7.8,20
739,Victoria,Australia,19/02/20,62,7.8,20
740,Western Australia,Australia,19/02/20,62,7.8,20
741,Australian Capital Territory,Australia,20/02/20,62,11.6,24
742,From Diamond Princess,Australia,20/02/20,62,11.6,24
743,New South Wales,Australia,20/02/20,62,11.6,24
744,Northern Territory,Australia,20/02/20,62,11.6,24
745,Queensland,Australia,20/02/20,62,11.6,24
746,South Australia,Australia,20/02/20,62,11.6,24
747,Tasmania,Australia,20/02/20,62,11.6,24
748,Victoria,Australia,20/02/20,62,11.6,24
749,Western Australia,Australia,20/02/20,62,11.6,24
750,Australian Capital Territory,Australia,21/02/20,69,9.1,25
751,From Diamond Princess,Australia,21/02/20,69,9.1,25
752,New South Wales,Australia,21/02/20,69,9.1,25
753,Northern Territory,Australia,21/02/20,69,9.1,25
754,Queensland,Australia,21/02/20,69,9.1,25
755,South Australia,Australia,21/02/20,69,9.1,25
756,Tasmania,Australia,21/02/20,69,9.1,25
757,Victoria,Australia,21/02/20,69,9.1,25
758,Western Australia,Australia,21/02/20,69,9.1,25
759,Australian Capital Territory,Australia,22/02/20,73,9.1,23
760,From Diamond Princess,Australia,22/02/20,73,9.1,23
761,New South Wales,Australia,22/02/20,73,9.1,23
762,Northern Territory,Australia,22/02/20,73,9.1,23
763,Queensland,Australia,22/02/20,73,9.1,23
764,South Australia,Australia,22/02/20,73,9.1,23
765,Tasmania,Australia,22/02/20,73,9.1,23
766,Victoria,Australia,22/02/20,73,9.1,23
767,Western Australia,Australia,22/02/20,73,9.1,23
768,Australian Capital Territory,Australia,23/02/20,62,11.6,27
769,From Diamond Princess,Australia,23/02/20,62,11.6,27
770,New South Wales,Australia,23/02/20,62,11.6,27
771,Northern Territory,Australia,23/02/20,62,11.6,27
772,Queensland,Australia,23/02/20,62,11.6,27
773,South Australia,Australia,23/02/20,62,11.6,27
774,Tasmania,Australia,23/02/20,62,11.6,27
775,Victoria,Australia,23/02/20,62,11.6,27
776,Western Australia,Australia,23/02/20,62,11.6,27
777,Australian Capital Territory,Australia,24/02/20,64,11.6,29
778,From Diamond Princess,Australia,24/02/20,64,11.6,29
779,New South Wales,Australia,24/02/20,64,11.6,29
780,Northern Territory,Australia,24/02/20,64,11.6,29
781,Queensland,Australia,24/02/20,64,11.6,29
782,South Australia,Australia,24/02/20,64,11.6,29
783,Tasmania,Australia,24/02/20,64,11.6,29
784,Victoria,Australia,24/02/20,64,11.6,29
785,Western Australia,Australia,24/02/20,64,11.6,29
786,Australian Capital Territory,Australia,25/02/20,60,11.6,28
787,From Diamond Princess,Australia,25/02/20,60,11.6,28
788,New South Wales,Australia,25/02/20,60,11.6,28
789,Northern Territory,Australia,25/02/20,60,11.6,28
790,Queensland,Australia,25/02/20,60,11.6,28
791,South Australia,Australia,25/02/20,60,11.6,28
792,Tasmania,Australia,25/02/20,60,11.6,28
793,Victoria,Australia,25/02/20,60,11.6,28
794,Western Australia,Australia,25/02/20,60,11.6,28
795,Australian Capital Territory,Australia,26/02/20,56,11.6,27
796,From Diamond Princess,Australia,26/02/20,56,11.6,27
797,New South Wales,Australia,26/02/20,56,11.6,27
798,Northern Territory,Australia,26/02/20,56,11.6,27
799,Queensland,Australia,26/02/20,56,11.6,27
800,South Australia,Australia,26/02/20,56,11.6,27
801,Tasmania,Australia,26/02/20,56,11.6,27
802,Victoria,Australia,26/02/20,56,11.6,27
803,Western Australia,Australia,26/02/20,56,11.6,27
804,Australian Capital Territory,Australia,27/02/20,49,10.3,24
805,From Diamond Princess,Australia,27/02/20,49,10.3,24
806,New South Wales,Australia,27/02/20,49,10.3,24
807,Northern Territory,Australia,27/02/20,49,10.3,24
808,Queensland,Australia,27/02/20,49,10.3,24
809,South Australia,Australia,27/02/20,49,10.3,24
810,Tasmania,Australia,27/02/20,49,10.3,24
811,Victoria,Australia,27/02/20,49,10.3,24
812,Western Australia,Australia,27/02/20,49,10.3,24
813,Australian Capital Territory,Australia,28/02/20,48,11.6,26
814,From Diamond Princess,Australia,28/02/20,48,11.6,26
815,New South Wales,Australia,28/02/20,48,11.6,26
816,Northern Territory,Australia,28/02/20,48,11.6,26
817,Queensland,Australia,28/02/20,48,11.6,26
818,South Australia,Australia,28/02/20,48,11.6,26
819,Tasmania,Australia,28/02/20,48,11.6,26
820,Victoria,Australia,28/02/20,48,11.6,26
821,Western Australia,Australia,28/02/20,48,11.6,26
822,Australian Capital Territory,Australia,29/02/20,59,11.6,26
823,From Diamond Princess,Australia,29/02/20,59,11.6,26
824,New South Wales,Australia,29/02/20,59,11.6,26
825,Northern Territory,Australia,29/02/20,59,11.6,26
826,Queensland,Australia,29/02/20,59,11.6,26
827,South Australia,Australia,29/02/20,59,11.6,26
828,Tasmania,Australia,29/02/20,59,11.6,26
829,Victoria,Australia,29/02/20,59,11.6,26
830,Western Australia,Australia,29/02/20,59,11.6,26
831,Australian Capital Territory,Australia,01/03/20,53,11.6,29
832,From Diamond Princess,Australia,01/03/20,53,11.6,29
833,New South Wales,Australia,01/03/20,53,11.6,29
834,Northern Territory,Australia,01/03/20,53,11.6,29
835,Queensland,Australia,01/03/20,53,11.6,29
836,South Australia,Australia,01/03/20,53,11.6,29
837,Tasmania,Australia,01/03/20,53,11.6,29
838,Victoria,Australia,01/03/20,53,11.6,29
839,Western Australia,Australia,01/03/20,53,11.6,29
840,Australian Capital Territory,Australia,02/03/20,42,11.6,30
841,From Diamond Princess,Australia,02/03/20,42,11.6,30
842,New South Wales,Australia,02/03/20,42,11.6,30
843,Northern Territory,Australia,02/03/20,42,11.6,30
844,Queensland,Australia,02/03/20,42,11.6,30
845,South Australia,Australia,02/03/20,42,11.6,30
846,Tasmania,Australia,02/03/20,42,11.6,30
847,Victoria,Australia,02/03/20,42,11.6,30
848,Western Australia,Australia,02/03/20,42,11.6,30
849,Australian Capital Territory,Australia,03/03/20,72,10.3,22
850,From Diamond Princess,Australia,03/03/20,72,10.3,22
851,New South Wales,Australia,03/03/20,72,10.3,22
852,Northern Territory,Australia,03/03/20,72,10.3,22
853,Queensland,Australia,03/03/20,72,10.3,22
854,South Australia,Australia,03/03/20,72,10.3,22
855,Tasmania,Australia,03/03/20,72,10.3,22
856,Victoria,Australia,03/03/20,72,10.3,22
857,Western Australia,Australia,03/03/20,72,10.3,22
858,Australian Capital Territory,Australia,04/03/20,94,6.4,16
859,From Diamond Princess,Australia,04/03/20,94,6.4,16
860,New South Wales,Australia,04/03/20,94,6.4,16
861,Northern Territory,Australia,04/03/20,94,6.4,16
862,Queensland,Australia,04/03/20,94,6.4,16
863,South Australia,Australia,04/03/20,94,6.4,16
864,Tasmania,Australia,04/03/20,94,6.4,16
865,Victoria,Australia,04/03/20,94,6.4,16
866,Western Australia,Australia,04/03/20,94,6.4,16
867,Australian Capital Territory,Australia,05/03/20,96,6.4,17
868,From Diamond Princess,Australia,05/03/20,96,6.4,17
869,New South Wales,Australia,05/03/20,96,6.4,17
870,Northern Territory,Australia,05/03/20,96,6.4,17
871,Queensland,Australia,05/03/20,96,6.4,17
872,South Australia,Australia,05/03/20,96,6.4,17
873,Tasmania,Australia,05/03/20,96,6.4,17
874,Victoria,Australia,05/03/20,96,6.4,17
875,Western Australia,Australia,05/03/20,96,6.4,17
876,Australian Capital Territory,Australia,06/03/20,83,6.4,24
877,From Diamond Princess,Australia,06/03/20,83,6.4,24
878,New South Wales,Australia,06/03/20,83,6.4,24
879,Northern Territory,Australia,06/03/20,83,6.4,24
880,Queensland,Australia,06/03/20,83,6.4,24
881,South Australia,Australia,06/03/20,83,6.4,24
882,Tasmania,Australia,06/03/20,83,6.4,24
883,Victoria,Australia,06/03/20,83,6.4,24
884,Western Australia,Australia,06/03/20,83,6.4,24
885,Australian Capital Territory,Australia,07/03/20,76,7.7,21
886,From Diamond Princess,Australia,07/03/20,76,7.7,21
887,New South Wales,Australia,07/03/20,76,7.7,21
888,Northern Territory,Australia,07/03/20,76,7.7,21
889,Queensland,Australia,07/03/20,76,7.7,21
890,South Australia,Australia,07/03/20,76,7.7,21
891,Tasmania,Australia,07/03/20,76,7.7,21
892,Victoria,Australia,07/03/20,76,7.7,21
893,Western Australia,Australia,07/03/20,76,7.7,21
894,Australian Capital Territory,Australia,08/03/20,77,9,17
895,From Diamond Princess,Australia,08/03/20,77,9,17
896,New South Wales,Australia,08/03/20,77,9,17
897,Northern Territory,Australia,08/03/20,77,9,17
898,Queensland,Australia,08/03/20,77,9,17
899,South Australia,Australia,08/03/20,77,9,17
900,Tasmania,Australia,08/03/20,77,9,17
901,Victoria,Australia,08/03/20,77,9,17
902,Western Australia,Australia,08/03/20,77,9,17
903,Australian Capital Territory,Australia,09/03/20,79,6.4,19
904,From Diamond Princess,Australia,09/03/20,79,6.4,19
905,New South Wales,Australia,09/03/20,79,6.4,19
906,Northern Territory,Australia,09/03/20,79,6.4,19
907,Queensland,Australia,09/03/20,79,6.4,19
908,South Australia,Australia,09/03/20,79,6.4,19
909,Tasmania,Australia,09/03/20,79,6.4,19
910,Victoria,Australia,09/03/20,79,6.4,19
911,Western Australia,Australia,09/03/20,79,6.4,19
912,Australian Capital Territory,Australia,10/03/20,74,10.3,23
913,From Diamond Princess,Australia,10/03/20,74,10.3,23
914,New South Wales,Australia,10/03/20,74,10.3,23
915,Northern Territory,Australia,10/03/20,74,10.3,23
916,Queensland,Australia,10/03/20,74,10.3,23
917,South Australia,Australia,10/03/20,74,10.3,23
918,Tasmania,Australia,10/03/20,74,10.3,23
919,Victoria,Australia,10/03/20,74,10.3,23
920,Western Australia,Australia,10/03/20,74,10.3,23
921,Australian Capital Territory,Australia,11/03/20,72,11.6,24
922,From Diamond Princess,Australia,11/03/20,72,11.6,24
923,New South Wales,Australia,11/03/20,72,11.6,24
924,Northern Territory,Australia,11/03/20,72,11.6,24
925,Queensland,Australia,11/03/20,72,11.6,24
926,South Australia,Australia,11/03/20,72,11.6,24
927,Tasmania,Australia,11/03/20,72,11.6,24
928,Victoria,Australia,11/03/20,72,11.6,24
929,Western Australia,Australia,11/03/20,72,11.6,24
930,Australian Capital Territory,Australia,12/03/20,72,11.6,23
931,From Diamond Princess,Australia,12/03/20,72,11.6,23
932,New South Wales,Australia,12/03/20,72,11.6,23
933,Northern Territory,Australia,12/03/20,72,11.6,23
934,Queensland,Australia,12/03/20,72,11.6,23
935,South Australia,Australia,12/03/20,72,11.6,23
936,Tasmania,Australia,12/03/20,72,11.6,23
937,Victoria,Australia,12/03/20,72,11.6,23
938,Western Australia,Australia,12/03/20,72,11.6,23
939,Australian Capital Territory,Australia,13/03/20,69,11.6,23
940,From Diamond Princess,Australia,13/03/20,69,11.6,23
941,New South Wales,Australia,13/03/20,69,11.6,23
942,Northern Territory,Australia,13/03/20,69,11.6,23
943,Queensland,Australia,13/03/20,69,11.6,23
944,South Australia,Australia,13/03/20,69,11.6,23
945,Tasmania,Australia,13/03/20,69,11.6,23
946,Victoria,Australia,13/03/20,69,11.6,23
947,Western Australia,Australia,13/03/20,69,11.6,23
948,Australian Capital Territory,Australia,14/03/20,76,10.2,15
949,From Diamond Princess,Australia,14/03/20,76,10.2,15
950,New South Wales,Australia,14/03/20,76,10.2,15
951,Northern Territory,Australia,14/03/20,76,10.2,15
952,Queensland,Australia,14/03/20,76,10.2,15
953,South Australia,Australia,14/03/20,76,10.2,15
954,Tasmania,Australia,14/03/20,76,10.2,15
955,Victoria,Australia,14/03/20,76,10.2,15
956,Western Australia,Australia,14/03/20,76,10.2,15
957,Australian Capital Territory,Australia,15/03/20,68,11.6,19
958,From Diamond Princess,Australia,15/03/20,68,11.6,19
959,New South Wales,Australia,15/03/20,68,11.6,19
960,Northern Territory,Australia,15/03/20,68,11.6,19
961,Queensland,Australia,15/03/20,68,11.6,19
962,South Australia,Australia,15/03/20,68,11.6,19
963,Tasmania,Australia,15/03/20,68,11.6,19
964,Victoria,Australia,15/03/20,68,11.6,19
965,Western Australia,Australia,15/03/20,68,11.6,19
966,Australian Capital Territory,Australia,16/03/20,73,11.6,20
967,From Diamond Princess,Australia,16/03/20,73,11.6,20
968,New South Wales,Australia,16/03/20,73,11.6,20
969,Northern Territory,Australia,16/03/20,73,11.6,20
970,Queensland,Australia,16/03/20,73,11.6,20
971,South Australia,Australia,16/03/20,73,11.6,20
972,Tasmania,Australia,16/03/20,73,11.6,20
973,Victoria,Australia,16/03/20,73,11.6,20
974,Western Australia,Australia,16/03/20,73,11.6,20
975,Australian Capital Territory,Australia,17/03/20,66,11.6,24
976,From Diamond Princess,Australia,17/03/20,66,11.6,24
977,New South Wales,Australia,17/03/20,66,11.6,24
978,Northern Territory,Australia,17/03/20,66,11.6,24
979,Queensland,Australia,17/03/20,66,11.6,24
980,South Australia,Australia,17/03/20,66,11.6,24
981,Tasmania,Australia,17/03/20,66,11.6,24
982,Victoria,Australia,17/03/20,66,11.6,24
983,Western Australia,Australia,17/03/20,66,11.6,24
984,Australian Capital Territory,Australia,18/03/20,62,11.6,24
985,From Diamond Princess,Australia,18/03/20,62,11.6,24
986,New South Wales,Australia,18/03/20,62,11.6,24
987,Northern Territory,Australia,18/03/20,62,11.6,24
988,Queensland,Australia,18/03/20,62,11.6,24
989,South Australia,Australia,18/03/20,62,11.6,24
990,Tasmania,Australia,18/03/20,62,11.6,24
991,Victoria,Australia,18/03/20,62,11.6,24
992,Western Australia,Australia,18/03/20,62,11.6,24
993,Australian Capital Territory,Australia,19/03/20,55,11.6,27
994,From Diamond Princess,Australia,19/03/20,55,11.6,27
995,New South Wales,Australia,19/03/20,55,11.6,27
996,Northern Territory,Australia,19/03/20,55,11.6,27
997,Queensland,Australia,19/03/20,55,11.6,27
998,South Australia,Australia,19/03/20,55,11.6,27
999,Tasmania,Australia,19/03/20,55,11.6,27
1000,Victoria,Australia,19/03/20,55,11.6,27
1001,Western Australia,Australia,19/03/20,55,11.6,27
1002,Australian Capital Territory,Australia,20/03/20,49,11.6,27
1003,From Diamond Princess,Australia,20/03/20,49,11.6,27
1004,New South Wales,Australia,20/03/20,49,11.6,27
1005,Northern Territory,Australia,20/03/20,49,11.6,27
1006,Queensland,Australia,20/03/20,49,11.6,27
1007,South Australia,Australia,20/03/20,49,11.6,27
1008,Tasmania,Australia,20/03/20,49,11.6,27
1009,Victoria,Australia,20/03/20,49,11.6,27
1010,Western Australia,Australia,20/03/20,49,11.6,27
1011,Australian Capital Territory,Australia,21/03/20,71,11.6,22
1012,From Diamond Princess,Australia,21/03/20,71,11.6,22
1013,New South Wales,Australia,21/03/20,71,11.6,22
1014,Northern Territory,Australia,21/03/20,71,11.6,22
1015,Queensland,Australia,21/03/20,71,11.6,22
1016,South Australia,Australia,21/03/20,71,11.6,22
1017,Tasmania,Australia,21/03/20,71,11.6,22
1018,Victoria,Australia,21/03/20,71,11.6,22
1019,Western Australia,Australia,21/03/20,71,11.6,22
1020,,Austria,22/01/20,72,8.7,3
1021,,Austria,23/01/20,74,8.7,4
1022,,Austria,24/01/20,79,8.7,4
1023,,Austria,25/01/20,80,6.9,3
1024,,Austria,26/01/20,79,3.4,2
1025,,Austria,27/01/20,79,8.7,5
1026,,Austria,28/01/20,83,5.2,4
1027,,Austria,29/01/20,71,5.2,5
1028,,Austria,30/01/20,69,5.2,7
1029,,Austria,31/01/20,72,5.2,12
1030,,Austria,01/02/20,77,8.7,14
1031,,Austria,02/02/20,71,5.2,12
1032,,Austria,03/02/20,76,3.5,9
1033,,Austria,04/02/20,65,3.5,8
1034,,Austria,05/02/20,61,5.3,5
1035,,Austria,06/02/20,59,7,6
1036,,Austria,07/02/20,71,3.7,7
1037,,Austria,08/02/20,77,8.7,6
1038,,Austria,09/02/20,81,8.7,6
1039,,Austria,10/02/20,62,8.7,11
1040,,Austria,11/02/20,63,3.8,8
1041,,Austria,12/02/20,61,7.1,7
1042,,Austria,13/02/20,67,8.7,8
1043,,Austria,14/02/20,72,3.8,9
1044,,Austria,15/02/20,73,8.7,9
1045,,Austria,16/02/20,74,8.7,10
1046,,Austria,17/02/20,75,8.7,11
1047,,Austria,18/02/20,59,8.7,11
1048,,Austria,19/02/20,60,4,10
1049,,Austria,20/02/20,62,8.7,8
1050,,Austria,21/02/20,57,5.6,7
1051,,Austria,22/02/20,52,8.7,12
1052,,Austria,23/02/20,63,4.1,13
1053,,Austria,24/02/20,51,7.2,9
1054,,Austria,25/02/20,61,7.2,14
1055,,Austria,26/02/20,55,4.1,8
1056,,Austria,27/02/20,50,8.7,8
1057,,Austria,28/02/20,56,5.6,7
1058,,Austria,29/02/20,50,4.1,9
1059,,Austria,01/03/20,78,4.1,7
1060,,Austria,02/03/20,62,8.7,12
1061,,Austria,03/03/20,74,4.2,8
1062,,Austria,04/03/20,59,8.7,10
1063,,Austria,05/03/20,55,8.7,11
1064,,Austria,06/03/20,72,4.2,11
1065,,Austria,07/03/20,63,4.2,9
1066,,Austria,08/03/20,60,8.7,10
1067,,Austria,09/03/20,66,5.7,10
1068,,Austria,10/03/20,61,8.7,11
1069,,Austria,11/03/20,68,5.8,16
1070,,Austria,12/03/20,65,5.8,18
1071,,Austria,13/03/20,54,7.2,13
1072,,Austria,14/03/20,53,8.7,10
1073,,Austria,15/03/20,41,11.6,9
1074,,Austria,16/03/20,47,11.6,11
1075,,Austria,17/03/20,62,7.4,15
1076,,Austria,18/03/20,67,11.6,18
1077,,Austria,19/03/20,65,12.5,22
1078,,Austria,20/03/20,59,12.5,18
1079,,Austria,21/03/20,71,7.8,8
1080,,Azerbaijan,22/01/20,61,8.7,8
1081,,Azerbaijan,23/01/20,55,8.7,10
1082,,Azerbaijan,24/01/20,73,3.7,6
1083,,Azerbaijan,25/01/20,53,8.7,7
1084,,Azerbaijan,26/01/20,54,8.7,9
1085,,Azerbaijan,27/01/20,71,5.4,10
1086,,Azerbaijan,28/01/20,67,8.7,10
1087,,Azerbaijan,29/01/20,72,8.7,11
1088,,Azerbaijan,30/01/20,70,8.7,11
1089,,Azerbaijan,31/01/20,61,7.1,13
1090,,Azerbaijan,01/02/20,77,5.4,7
1091,,Azerbaijan,02/02/20,74,5.4,9
